  279 1000800.0    1
  280 1004400.0    1
  281 1008000.0    1
  282 1011600.0    1
  283 1015200.0    1
  284 1018800.0    1
  285 1022400.0    1
  286 1026000.0    1
  287 1029600.0    1
  288 1033200.0    1
  289 1036800.0    1
  290 1040400.0    1
  291 1044000.0    1
  292 1047600.0    1
  293 1051200.0    1
  294 1054800.0    1
  295 1058400.0    1
  296 1062000.0    1
  297 1065600.0    1
  298 1069200.0    1
  299 1072800.0    1
  300 1076400.0    1
  301 1080000.0    1
  302 1083600.0    1
  303 1087200.0    1
  304 1090800.0    1
  305 1094400.0    1
  306 1098000.0    1
  307 1101600.0    1
  308 1105200.0    1
  309 1108800.0    1
  310 1112400.0    1
  311 1116000.0    1
  312 1119600.0    1
  313 1123200.0    1
  314 1126800.0    1
  315 1130400.0    1
  316 1134000.0    1
  317 1137600.0    1
  318 1141200.0    1
  319 1144800.0    1
  320 1148400.0    1
  321 1152000.0    1
  322 1155600.0    1
  323 1159200.0    1
  324 1162800.0    1
  325 1166400.0    1
  326 1170000.0    1
  327 1173600.0    1
  328 1177200.0    1
  329 1180800.0    1
  330 1184400.0    1
  331 1188000.0    1
  332 1191600.0    1
  333 1195200.0    1
  334 1198800.0    1
  335 1202400.0    1
  336 1206000.0    1
  337 1209600.0    1
  338 1213200.0    1
  339 1216800.0    1
  340 1220400.0    1
  341 1224000.0    1
  342 1227600.0    1
  343 1231200.0    1
  344 1234800.0    1
  345 1238400.0    1
  346 1242000.0    1
  347 1245600.0    1
  348 1249200.0    1
  349 1252800.0    1
  350 1256400.0    1
  351 1260000.0    1
  352 1263600.0    1
  353 1267200.0    1
  354 1270800.0    1
  355 1274400.0    1
  356 1278000.0    1
  357 1281600.0    1
  358 1285200.0    1
  359 1288800.0    1
  360 1292400.0    1
  361 1296000.0    1
  362 1299600.0    1
  363 1303200.0    1
  364 1306800.0    1
  365 1310400.0    1
  366 1314000.0    1
  367 1317600.0    1
  368 1321200.0    1
  369 1324800.0    1
  370 1328400.0    1
  371 1332000.0    1
  372 1335600.0    1
  373 1339200.0    1
  374 1342800.0    1
  375 1346400.0    1
  376 1350000.0    1
  377 1353600.0    1
  378 1357200.0    1
  379 1360800.0    1
  380 1364400.0    1
  381 1368000.0    1
  382 1371600.0    1
  383 1375200.0    1
  384 1378800.0    1
  385 1382400.0    1
  386 1386000.0    1
  387 1389600.0    1
  388 1393200.0    1
  389 1396800.0    1
  390 1400400.0    1
  391 1404000.0    1
  392 1407600.0    1
  393 1411200.0    1
  394 1414800.0    1
  395 1418400.0    1
  396 1422000.0    1
  397 1425600.0    1
  398 1429200.0    1
  399 1432800.0    1
  400 1436400.0    1
  401 1440000.0    1
  402 1443600.0    1
  403 1447200.0    1
  404 1450800.0    1
  405 1454400.0    1
  406 1458000.0    1
  407 1461600.0    1
  408 1465200.0    1
  409 1468800.0    1
  410 1472400.0    1
  411 1476000.0    1
  412 1479600.0    1
  413 1483200.0    1
  414 1486800.0    1
  415 1490400.0    1
  416 1494000.0    1
  417 1497600.0    1
  418 1501200.0    1
  419 1504800.0    1
  420 1508400.0    1
  421 1512000.0    1
  422 1515600.0    1
  423 1519200.0    1
  424 1522800.0    1
  425 1526400.0    1
  426 1530000.0    1
  427 1533600.0    1
  428 1537200.0    1
  429 1540800.0    1
  430 1544400.0    1
  431 1548000.0    1
  432 1551600.0    1
  433 1555200.0    1
  434 1558800.0    1
  435 1562400.0    1
  436 1566000.0    1
  437 1569600.0    1
  438 1573200.0    1
  439 1576800.0    1
  440 1580400.0    1
  441 1584000.0    1
  442 1587600.0    1
  443 1591200.0    1
  444 1594800.0    1
  445 1598400.0    1
  446 1602000.0    1
  447 1605600.0    1
  448 1609200.0    1
  449 1612800.0    1
  450 1616400.0    1
  451 1620000.0    1
  452 1623600.0    1
  453 1627200.0    1
  454 1630800.0    1
  455 1634400.0    1
  456 1638000.0    1
  457 1641600.0    1
  458 1645200.0    1
  459 1648800.0    1
  460 1652400.0    1
  461 1656000.0    1
  462 1659600.0    1
  463 1663200.0    1
  464 1666800.0    1
  465 1670400.0    1
  466 1674000.0    1
  467 1677600.0    1
  468 1681200.0    1
  469 1684800.0    1
  470 1688400.0    1
  471 1692000.0    1
  472 1695600.0    1
  473 1699200.0    1
  474 1702800.0    1
  475 1706400.0    1
  476 1710000.0    1
  477 1713600.0    1
  478 1717200.0    1
  479 1720800.0    1
  480 1724400.0    1
  481 1728000.0    1
       1.0       1.0
	           
	           
	           
